Timestamp,real_rpm,rpm_set
4873000,100,100
4885000,104,100
4897000,100,100
4909000,101,100
4921000,108,100
4933000,102,100
4945000,106,100
4956000,98,100
4968000,108,100
4980000,98,100
4992000,103,100
5004000,103,100
5016000,96,100
5028000,106,100
5040000,98,100
5052000,105,100
5064000,102,100
5076000,93,100
5088000,96,100
5100000,93,100
5112000,95,100
5124000,94,100
5136000,98,100
5148000,95,100
5160000,99,100
5172000,109,100
5184000,107,100
5196000,107,100
5208000,95,100
5220000,101,100
5232000,102,100
5244000,104,100
5256000,99,100
5267000,103,100
5279000,98,100
5291000,102,100
5303000,108,100
5315000,103,100
5327000,107,100
5339000,92,100
5351000,99,100
5363000,96,100
5375000,94,100
5387000,95,100
5399000,94,100
5411000,91,100
5423000,92,100
5435000,98,100
5447000,108,100
5459000,100,100
5471000,101,100
5483000,106,100
5495000,99,100
5507000,117,100
5519000,106,100
5531000,103,100
5543000,105,100
5555000,99,100
5567000,108,100
5579000,101,100
5591000,102,100
5603000,95,100
5615000,98,100
5627000,105,100
5638000,96,100
5650000,104,100
5662000,98,100
5674000,94,100
5686000,97,100
5698000,92,100
5710000,95,100
5722000,94,100
5734000,99,100
5746000,96,100
5758000,104,100
5770000,105,100
5782000,112,100
5794000,102,100
5806000,100,100
5818000,102,100
5830000,103,100
5842000,103,100
5854000,99,100
5866000,106,100
5878000,98,100
5890000,108,100
5902000,101,100
5914000,107,100
5926000,108,100
5938000,93,100
5950000,103,100
5962000,95,100
5974000,94,100
5986000,95,100
5998000,94,100
6009000,91,100
6021000,92,100
6033000,105,100
6045000,107,100
6057000,100,100
6069000,102,100
6081000,98,100
6093000,104,100
6105000,111,100
6117000,102,100
6129000,99,100
6141000,102,100
6153000,100,100
6165000,105,100
6177000,102,100
6189000,98,100
6201000,100,100
6213000,99,100
6225000,100,100
6237000,103,100
6249000,92,100
6261000,96,100
6273000,94,100
6285000,94,100
6297000,92,100
6309000,96,100
6321000,95,100
6333000,97,100
6345000,93,100
6357000,105,100
6369000,106,100
6380000,113,100
6392000,102,100
6404000,106,100
6416000,100,100
6428000,108,100
6440000,101,100
6452000,99,100
6464000,105,100
6476000,98,100
6488000,109,100
6500000,96,100
6512000,108,100
6524000,103,100
6536000,93,100
6548000,102,100
6560000,92,100
6572000,95,100
6584000,95,100
6596000,93,100
6608000,90,100
6620000,90,100
6632000,104,100
6644000,101,100
6656000,102,100
6668000,98,100
6680000,96,100
6693000,103,100
6705000,104,100
6717000,103,100
6729000,96,100
6741000,102,100
6753000,101,100
6764000,105,100
6775000,101,100
6787000,98,100
6799000,98,100
6811000,97,100
6823000,102,100
6835000,104,100
6847000,94,100
6859000,98,100
6871000,92,100
6883000,93,100
6895000,94,100
6907000,99,100
6919000,95,100
6931000,97,100
6943000,102,100
6955000,104,100
6967000,111,100
6979000,111,100
6991000,102,100
7003000,107,100
7015000,99,100
7026000,112,100
7038000,100,100
7050000,102,100
7062000,102,100
7074000,99,100
7086000,110,100
7098000,96,100
7110000,110,100
7122000,96,100
7134000,100,100
7146000,98,100
7158000,92,100
7170000,97,100
7182000,96,100
7194000,93,100
7206000,91,100
7218000,94,100
7230000,103,100
7242000,100,100
7254000,103,100
7266000,92,100
7278000,99,100
7290000,101,100
7302000,104,100
7314000,103,100
7326000,94,100
7338000,101,100
7350000,100,100
7362000,105,100
7374000,100,100
7386000,103,100
7397000,98,100
7409000,99,100
7421000,104,100
7433000,100,100
7445000,95,100
7457000,99,100
7469000,92,100
7481000,93,100
7493000,95,100
7505000,100,100
7517000,92,100
7529000,100,100
7541000,108,100
7553000,103,100
7565000,120,100
7577000,105,100
7589000,104,100
7601000,99,100
7613000,103,100
7625000,106,100
7637000,101,100
7649000,99,100
7661000,98,100
7673000,100,100
7685000,101,100
9032000,0,100
9044000,99,100
9056000,112,100
9068000,105,100
9080000,104,100
9092000,101,100
9104000,110,100
9116000,101,100
9128000,105,100
9140000,107,100
9152000,99,100
9164000,108,100
9176000,98,100
9188000,105,100
9200000,99,100
9212000,94,100
9224000,97,100
9236000,94,100
9248000,96,100
9260000,96,100
9271000,100,100
9283000,94,100
9295000,107,100
9307000,107,100
9319000,112,100
9331000,102,100
9343000,105,100
9355000,101,100
9366000,105,100
9378000,105,100
9389000,100,100
9401000,106,100
9413000,98,100
9425000,106,100
9436000,109,100
9448000,105,100
9460000,105,100
9472000,97,100
9484000,96,100
9496000,97,100
9508000,96,100
9520000,93,100
9532000,93,100
9544000,92,100
9556000,94,100
9568000,98,100
9579000,107,100
9590000,102,100
9602000,100,100
9614000,108,100
9626000,99,100
9637000,112,100
9649000,104,100
9661000,101,100
9673000,105,100
9685000,97,100
9697000,108,100
9709000,97,100
9721000,102,100
9733000,96,100
9745000,95,100
9757000,104,100
9769000,97,100
9781000,102,100
9793000,99,100
9805000,94,100
9817000,97,100
9829000,92,100
9841000,95,100
9853000,93,100
9865000,94,100
9877000,102,100
9889000,98,100
9901000,110,100
9913000,105,100
9925000,105,100
9937000,96,100
9949000,100,100
9961000,104,100
9973000,105,100
9985000,100,100
9996000,99,100
10008000,99,100
10020000,100,100
10032000,107,100
10044000,104,100
10056000,101,100
10068000,100,100
10080000,95,100
10092000,99,100
10104000,96,100
10116000,93,100
10128000,93,100
10140000,91,100
10152000,97,100
10164000,97,100
10176000,111,100
10188000,101,100
10200000,102,100
10212000,108,100
10224000,99,100
10235000,119,100
10247000,110,100
10259000,102,100
10271000,107,100
10283000,99,100
10295000,108,100
10307000,98,100
10319000,103,100
10331000,102,100
10343000,96,100
10354000,105,100
10366000,96,100
10378000,102,100
10390000,103,100
10402000,94,100
10414000,96,100
10426000,93,100
10438000,96,100
10450000,94,100
10462000,98,100
10474000,96,100
10486000,100,100
10498000,110,100
10510000,108,100
10522000,107,100
10534000,95,100
10546000,100,100
10558000,105,100
10570000,105,100
10582000,100,100
10594000,102,100
10606000,99,100
10618000,102,100
10630000,108,100
10642000,103,100
10654000,109,100
10666000,95,100
10678000,98,100
10690000,98,100
10702000,95,100
10714000,94,100
10725000,94,100
10737000,91,100
10749000,94,100
10761000,97,100
10773000,111,100
10785000,100,100
10797000,102,100
10809000,106,100
10821000,99,100
10833000,119,100
10845000,100,100
10857000,102,100
10869000,101,100
10881000,98,100
10893000,105,100
10905000,100,100
10917000,101,100
10929000,97,100
10941000,99,100
10953000,99,100
10965000,99,100
10977000,105,100
10989000,98,100
11001000,93,100
11013000,96,100
11025000,92,100
11037000,96,100
11049000,94,100
11061000,99,100
11073000,93,100
11085000,101,100
11096000,106,100
11108000,108,100
11120000,103,100
11132000,96,100
11144000,101,100
11156000,104,100
11168000,105,100
11180000,99,100
11192000,104,100
11204000,97,100
11216000,104,100
11228000,108,100
11240000,103,100
11252000,108,100
11264000,94,100
11276000,101,100
11288000,99,100
11300000,94,100
11312000,94,100
11324000,94,100
11336000,91,100
11348000,91,100
11360000,101,100
11372000,111,100
11384000,100,100
11396000,103,100
11408000,101,100
11420000,101,100
11432000,119,100
11444000,102,100
11456000,103,100
11467000,102,100
11479000,99,100
11491000,105,100
11503000,101,100
11515000,97,100
11527000,97,100
11539000,99,100
11551000,99,100
11563000,103,100
11575000,97,100
11587000,95,100
11599000,95,100
11611000,95,100
11623000,92,100
11635000,97,100
11647000,96,100
11659000,97,100
11671000,101,100
11683000,105,100
11695000,110,100
11707000,112,100
11719000,103,100
11731000,108,100
11743000,101,100
11755000,105,100
11767000,103,100
11779000,99,100
11791000,106,100
11803000,98,100
11815000,111,100
11827000,98,100
11839000,110,100
11850000,108,100
11862000,93,100
11874000,103,100
11886000,93,100
11898000,94,100
11910000,96,100
11922000,93,100
11934000,92,100
11946000,90,100
11958000,104,100
11970000,105,100
11982000,102,100
11994000,100,100
12006000,96,100
12018000,102,100
12030000,107,100
12042000,102,100
12054000,99,100
12066000,102,100
12078000,100,100
12089000,104,100
12100000,101,100
12112000,98,100
12124000,95,100
12136000,100,100
12148000,99,100
12160000,102,100
12172000,100,100
12184000,95,100
12196000,96,100
12208000,96,100
12219000,92,100
12230000,95,100
12242000,94,100
12254000,99,100
12266000,94,100
12278000,105,100
12290000,105,100
12302000,111,100
12314000,102,100
12326000,100,100
12338000,101,100
12350000,103,100
12362000,104,100
12374000,100,100
12386000,106,100
12397000,97,100
12409000,108,100
12420000,107,100
12432000,104,100
12444000,108,100
12456000,95,100
12468000,96,100
12479000,98,100
12491000,96,100
12503000,93,100
12515000,93,100
12527000,90,100
12539000,96,100
12551000,97,100
12563000,108,100
12575000,102,100
12587000,101,100
12598000,107,100
12610000,99,100
12622000,115,100
12634000,105,100
12646000,104,100
12658000,105,100
12670000,98,100
12682000,107,100
12694000,98,100
12706000,103,100
12718000,96,100
12730000,98,100
12742000,104,100
12754000,96,100
12766000,104,100
12778000,98,100
12791000,96,100
12803000,97,100
12815000,92,100
12827000,96,100
12839000,95,100
12851000,100,100
12863000,93,100
12875000,103,100
12887000,105,100
12899000,112,100
12911000,104,100
12923000,98,100
12935000,102,100
12947000,103,100
12959000,104,100
12970000,99,100
12982000,106,100
12994000,97,100
13006000,107,100
13018000,103,100
13030000,105,100
13042000,108,100
13054000,93,100
13066000,104,100
13078000,95,100
13090000,94,100
13102000,94,100
13114000,93,100
13125000,92,100
13137000,90,100
13149000,102,100
13161000,108,100
13173000,100,100
13185000,102,100
13197000,99,100
13209000,102,100
13221000,117,100
13233000,101,100
13245000,102,100
13257000,101,100
13269000,99,100
13281000,107,100
13293000,100,100
13305000,103,100
13317000,96,100
13329000,99,100
13341000,99,100
13352000,99,100
13364000,102,100
13376000,95,100
13388000,94,100
13400000,96,100
13412000,91,100
13424000,96,100
13436000,96,100
13448000,99,100
13459000,93,100
13470000,101,100
13482000,106,100
13494000,108,100
13506000,106,100
13518000,96,100
13530000,100,100
13542000,103,100
13554000,105,100
13566000,99,100
13577000,103,100
13589000,98,100
13600000,101,100
13612000,108,100
13623000,104,100
13635000,104,100
13647000,99,100
13659000,96,100
13670000,95,100
13682000,97,100
13693000,93,100
13705000,93,100
13717000,92,100
13729000,92,100
13741000,98,100
13753000,101,100
13765000,103,100
13777000,101,100
13788000,95,100
13800000,102,100
13811000,100,100
13823000,109,100
13835000,101,100
13847000,105,100
13859000,99,100
13871000,105,100
13883000,98,100
13895000,102,100
13907000,108,100
13919000,95,100
13931000,106,100
13943000,100,100
13955000,99,100
13967000,102,100
13979000,93,100
13991000,94,100
14003000,93,100
14015000,95,100
14027000,94,100
14039000,94,100
14051000,101,100
14063000,99,100
14075000,109,100
14087000,107,100
14099000,105,100
14111000,102,100
14123000,100,100
14135000,105,100
14147000,105,100
14159000,100,100
14171000,97,100
14182000,97,100
14194000,99,100
14206000,102,100
14218000,105,100
14230000,95,100
14242000,102,100
14254000,96,100
14266000,94,100
14278000,97,100
14290000,94,100
14302000,92,100
14314000,91,100
14326000,95,100
14338000,98,100
14350000,102,100
14362000,103,100
14374000,100,100
14386000,106,100
14398000,102,100
14410000,102,100
14422000,109,100
14434000,100,100
14445000,105,100
14457000,98,100
14469000,108,100
14481000,100,100
14493000,101,100
14505000,107,100
14517000,95,100
14529000,103,100
14541000,103,100
14553000,100,100
14565000,103,100
14576000,94,100
14588000,93,100
14600000,93,100
14612000,96,100
14624000,96,100
14636000,94,100
14648000,102,100
14660000,99,100
14672000,110,100
14684000,108,100
14696000,106,100
14708000,96,100
14720000,98,100
14732000,104,100
14744000,105,100
14756000,99,100
14768000,99,100
14780000,99,100
14792000,100,100
14804000,108,100
14816000,104,100
14828000,99,100
14840000,102,100
14852000,96,100
14864000,99,100
14876000,96,100
14888000,93,100
14900000,93,100
14912000,91,100
14924000,96,100
14936000,98,100
14947000,109,100
14959000,102,100
14971000,101,100
14983000,106,100
14995000,98,100
15007000,118,100
15019000,102,100
15031000,103,100
15043000,105,100
15055000,98,100
15067000,107,100
15079000,99,100
15091000,104,100
15103000,95,100
15115000,97,100
15127000,104,100
15139000,97,100
15151000,102,100
15163000,97,100
15175000,93,100
15187000,96,100
15199000,92,100
15211000,96,100
15223000,93,100
15235000,96,100
15247000,98,100
15259000,99,100
15271000,110,100
15283000,106,100
15295000,108,100
15307000,94,100
15318000,101,100
15330000,104,100
15342000,105,100
15353000,100,100
15365000,101,100
15377000,99,100
15389000,101,100
15401000,108,100
15413000,102,100
15425000,108,100
15437000,97,100
15449000,97,100
15461000,98,100
15473000,96,100
15485000,93,100
15497000,93,100
15509000,91,100
15521000,95,100
15533000,98,100
15545000,111,100
15557000,100,100
15569000,102,100
15581000,106,100
15593000,99,100
15605000,121,100
15617000,101,100
15629000,103,100
15641000,103,100
15653000,98,100
15665000,108,100
15677000,98,100
15689000,102,100
15700000,97,100
15711000,97,100
15723000,104,100
15735000,97,100
15747000,103,100
15759000,99,100
15771000,93,100
15783000,97,100
15795000,93,100
15807000,96,100
15819000,94,100
15831000,98,100
15843000,93,100
15855000,101,100
15867000,105,100
15879000,110,100
15891000,106,100
15903000,96,100
15915000,101,100
15927000,104,100
15939000,105,100
15951000,100,100
15963000,106,100
15975000,97,100
15987000,100,100
15999000,106,100
16010000,103,100
16022000,101,100
16033000,100,100
16044000,95,100
16055000,92,100
16066000,94,100
16078000,97,100
16090000,93,100
16102000,92,100
16114000,91,100
16126000,97,100
16138000,101,100
16150000,102,100
16162000,100,100
16174000,92,100
16186000,102,100
16198000,96,100
16210000,109,100
16222000,101,100
16234000,100,100
16246000,99,100
16258000,105,100
16270000,101,100
16282000,100,100
16294000,105,100
16305000,94,100
16316000,98,100
16328000,103,100
16340000,99,100
16352000,95,100
16364000,97,100
16376000,92,100
16388000,93,100
16400000,95,100
16412000,100,100
16424000,93,100
16436000,102,100
16448000,111,100
16460000,103,100
16472000,120,100
16484000,103,100
16497000,101,100
16509000,98,100
