Timestamp;real_rpm;rpm_set
5656000;39;100
5667000;43;100
5678000;42;100
5689000;39;100
5701000;37;100
5712000;38;100
5723000;36;100
5734000;40;100
5746000;38;100
5758000;43;100
5769000;36;100
5780000;36;100
5791000;37;100
5803000;38;100
5814000;38;100
5826000;42;100
5838000;42;100
5849000;38;100
5861000;40;100
5872000;38;100
5884000;45;100
5896000;35;100
5907000;47;100
5918000;36;100
5930000;40;100
5941000;34;100
5953000;40;100
5965000;37;100
5977000;39;100
5989000;38;100
6001000;37;100
6013000;37;100
6025000;37;100
6037000;37;100
6049000;36;100
6061000;37;100
6073000;37;100
6085000;35;100
6097000;36;100
6109000;36;100
6120000;37;100
6131000;35;100
6143000;38;100
6155000;33;100
6167000;38;100
6179000;37;100
6190000;41;100
6202000;37;100
6213000;44;100
6225000;38;100
6236000;39;100
6248000;39;100
6259000;41;100
6271000;41;100
6282000;37;100
6294000;39;100
6306000;38;100
6317000;38;100
6329000;38;100
6340000;42;100
6351000;36;100
6362000;53;100
6373000;38;100
6384000;45;100
6396000;38;100
6408000;41;100
6420000;42;100
6432000;40;100
6444000;46;100
6456000;37;100
6468000;39;100
6480000;39;100
6492000;41;100
6503000;45;100
6515000;43;100
6527000;41;100
6538000;39;100
6550000;41;100
6562000;41;100
6573000;39;100
6585000;48;100
6596000;39;100
6608000;41;100
6620000;39;100
6631000;41;100
6642000;40;100
6654000;44;100
6666000;44;100
6678000;39;100
6689000;43;100
6700000;40;100
6712000;43;100
6723000;38;100
6734000;44;100
6746000;40;100
6758000;39;100
6770000;40;100
6781000;37;100
6793000;41;100
6805000;39;100
6817000;38;100
6828000;37;100
6839000;39;100
6851000;40;100
6863000;41;100
6875000;39;100
6886000;39;100
6898000;36;100
6909000;42;100
6921000;38;100
6933000;43;100
6944000;41;100
6955000;46;100
6967000;39;100
6979000;41;100
6991000;50;100
7002000;44;100
7014000;47;100
7026000;46;100
7038000;41;100
7050000;46;100
7061000;43;100
7073000;42;100
7085000;47;100
7097000;41;100
7109000;43;100
7121000;42;100
7132000;45;100
7143000;50;100
7154000;47;100
7166000;44;100
7178000;43;100
7190000;42;100
7201000;45;100
7213000;44;100
7224000;48;100
7236000;43;100
7248000;41;100
7260000;44;100
7272000;43;100
7284000;48;100
7296000;50;100
7307000;41;100
7318000;48;100
7330000;49;100
7341000;41;100
7353000;52;100
7365000;43;100
7377000;41;100
7389000;46;100
7401000;42;100
7413000;46;100
7423000;42;100
7435000;42;100
7447000;44;100
7459000;42;100
7471000;44;100
7482000;43;100
7494000;42;100
7505000;41;100
7517000;42;100
7529000;41;100
7540000;41;100
7552000;40;100
7563000;41;100
7575000;40;100
7587000;42;100
7599000;47;100
7610000;43;100
7621000;50;100
7633000;45;100
7645000;43;100
7656000;46;100
7668000;45;100
7680000;43;100
7692000;46;100
7704000;41;100
7716000;46;100
7727000;44;100
7739000;44;100
7751000;57;100
7762000;46;100
7774000;47;100
7786000;47;100
7797000;45;100
7808000;46;100
7819000;45;100
7830000;43;100
7841000;45;100
7853000;43;100
7865000;46;100
7876000;49;100
7887000;48;100
7899000;46;100
7911000;45;100
7922000;45;100
7934000;47;100
7946000;49;100
7957000;44;100
7968000;46;100
7979000;43;100
7991000;45;100
8002000;47;100
8014000;45;100
8026000;49;100
8037000;47;100
8049000;45;100
8061000;50;100
8072000;42;100
8084000;47;100
8095000;47;100
8106000;44;100
8117000;45;100
8128000;43;100
8140000;45;100
8152000;43;100
8164000;43;100
8176000;45;100
8187000;44;100
8198000;48;100
8210000;42;100
8221000;44;100
8233000;43;100
8245000;45;100
8256000;49;100
8268000;42;100
8279000;49;100
8291000;50;100
8303000;47;100
8315000;48;100
8327000;59;100
8339000;51;100
8350000;48;100
8362000;52;100
8374000;48;100
8386000;46;100
8398000;53;100
8409000;46;100
8421000;46;100
8432000;50;100
8443000;49;100
8455000;51;100
8467000;49;100
8479000;48;100
8490000;47;100
8501000;50;100
8513000;51;100
8525000;46;100
8536000;48;100
8548000;49;100
8559000;47;100
8571000;56;100
8583000;55;100
8594000;46;100
8605000;52;100
8617000;56;100
8629000;45;100
8640000;51;100
8652000;51;100
8664000;46;100
8675000;48;100
8686000;49;100
8698000;45;100
8710000;48;100
8721000;47;100
8733000;46;100
8745000;48;100
8757000;47;100
8768000;46;100
8780000;45;100
8792000;45;100
8803000;45;100
8815000;44;100
8827000;47;100
8839000;45;100
8850000;46;100
8862000;51;100
8873000;50;100
8885000;49;100
8897000;49;100
8908000;50;100
8919000;48;100
8931000;51;100
8942000;47;100
8954000;49;100
8966000;51;100
8977000;48;100
8989000;46;100
9001000;63;100
9013000;55;100
9025000;48;100
9036000;52;100
9047000;53;100
9058000;48;100
9070000;53;100
9082000;49;100
9094000;48;100
9106000;51;100
9118000;56;100
9130000;54;100
9142000;48;100
9154000;50;100
9166000;51;100
9177000;51;100
9188000;47;100
9200000;48;100
9212000;50;100
9224000;49;100
9236000;51;100
9248000;54;100
9260000;51;100
9272000;49;100
9283000;54;100
9295000;49;100
9307000;48;100
9319000;50;100
9331000;48;100
9342000;46;100
9354000;49;100
9365000;47;100
9376000;46;100
9387000;47;100
9398000;48;100
9409000;50;100
9420000;47;100
9432000;48;100
9444000;48;100
9455000;48;100
9466000;53;100
9478000;48;100
9489000;47;100
9501000;55;100
9513000;59;100
9524000;54;100
9536000;51;100
9547000;59;100
9558000;53;100
9570000;52;100
9582000;50;100
9593000;57;100
9605000;49;100
9617000;50;100
9629000;55;100
9640000;59;100
9652000;55;100
9663000;51;100
9675000;52;100
9686000;52;100
9698000;52;100
9710000;56;100
9721000;51;100
9732000;51;100
9743000;51;100
9755000;60;100
9766000;57;100
9777000;49;100
9789000;55;100
9800000;60;100
9812000;50;100
9823000;50;100
9834000;55;100
9845000;53;100
9857000;50;100
9868000;52;100
9880000;54;100
9892000;51;100
9904000;50;100
9915000;52;100
9926000;50;100
9937000;50;100
9948000;49;100
9960000;50;100
9972000;49;100
9984000;47;100
9995000;48;100
10006000;50;100
10018000;51;100
10030000;52;100
10042000;60;100
10054000;53;100
10065000;51;100
10077000;53;100
10088000;56;100
10100000;48;100
10111000;49;100
10122000;54;100
10133000;53;100
10145000;48;100
10156000;66;100
10168000;61;100
10179000;52;100
10191000;53;100
10202000;55;100
10213000;59;100
10225000;55;100
10236000;53;100
10248000;53;100
10260000;58;100
10272000;57;100
10283000;51;100
10295000;54;100
10307000;55;100
10318000;54;100
10330000;51;100
10341000;51;100
10352000;55;100
10364000;54;100
10376000;54;100
10388000;53;100
10400000;58;100
10412000;57;100
10423000;50;100
10435000;58;100
10446000;54;100
10457000;50;100
10469000;52;100
10481000;54;100
10493000;50;100
10505000;49;100
10517000;53;100
10528000;51;100
10540000;54;100
10552000;51;100
10563000;48;100
10575000;51;100
10586000;56;100
10597000;52;100
10608000;53;100
10620000;60;100
10632000;62;100
10644000;59;100
10657000;57;100
10668000;55;100
10680000;59;100
10692000;59;100
10703000;54;100
10715000;52;100
10727000;55;100
10739000;59;100
10751000;63;100
10763000;59;100
10775000;56;100
10787000;54;100
10799000;56;100
10811000;61;100
10822000;54;100
10832000;54;100
10843000;56;100
10855000;63;100
10867000;59;100
10879000;52;100
10891000;58;100
10902000;61;100
10914000;66;100
10926000;57;100
10937000;51;100
10949000;54;100
10961000;60;100
10973000;55;100
10985000;51;100
10997000;53;100
11009000;56;100
11021000;53;100
11033000;52;100
11045000;52;100
11057000;50;100
11069000;50;100
11081000;54;100
11092000;51;100
11103000;53;100
11114000;58;100
11126000;63;100
11137000;56;100
11149000;55;100
11161000;57;100
11172000;60;100
11184000;53;100
11195000;52;100
11206000;57;100
11217000;59;100
11229000;57;100
11241000;56;100
11252000;55;100
11263000;59;100
11275000;59;100
11286000;54;100
11298000;55;100
11310000;56;100
11322000;55;100
11334000;61;100
11346000;60;100
11357000;54;100
11369000;57;100
11381000;58;100
11393000;63;100
11404000;55;100
11416000;55;100
11428000;56;100
11440000;62;100
11451000;61;100
11463000;54;100
11474000;58;100
11485000;61;100
11497000;61;100
11509000;55;100
11521000;53;100
11533000;54;100
11545000;56;100
11557000;54;100
11569000;52;100
11580000;55;100
11592000;55;100
11603000;54;100
11615000;54;100
11627000;55;100
11638000;54;100
11650000;50;100
11662000;61;100
11675000;62;100
11686000;64;100
11698000;68;100
11709000;59;100
11721000;59;100
11733000;62;100
11744000;62;100
11756000;57;100
11768000;56;100
11780000;57;100
11792000;60;100
11804000;67;100
11815000;61;100
11827000;59;100
11839000;58;100
11851000;58;100
11863000;59;100
11875000;57;100
11887000;59;100
11899000;65;100
11911000;62;100
11923000;56;100
11935000;60;100
11946000;63;100
11957000;69;100
11968000;62;100
11979000;54;100
11991000;56;100
12003000;60;100
12015000;60;100
12027000;57;100
12039000;55;100
12051000;56;100
12063000;56;100
12074000;55;100
12086000;55;100
12097000;55;100
12108000;52;100
12119000;51;100
12130000;58;100
12141000;61;100
12152000;61;100
12164000;58;100
12176000;57;100
12187000;61;100
12199000;62;100
12211000;56;100
12222000;53;100
12234000;58;100
12246000;59;100
12257000;72;100
12269000;62;100
12281000;58;100
12293000;59;100
12305000;56;100
12317000;65;100
12328000;59;100
12340000;58;100
12351000;61;100
12363000;62;100
12375000;57;100
12387000;60;100
12398000;62;100
12410000;65;100
12422000;57;100
12434000;57;100
12446000;58;100
12458000;63;100
12469000;65;100
12481000;63;100
12493000;62;100
12505000;56;100
12516000;59;100
12528000;59;100
12539000;59;100
12550000;55;100
12562000;56;100
12574000;55;100
12585000;57;100
12596000;56;100
12607000;61;100
12618000;57;100
12629000;53;100
12640000;56;100
12652000;57;100
12663000;67;100
12675000;58;100
12688000;65;100
12699000;60;100
12711000;62;100
12722000;62;100
12734000;65;100
12746000;65;100
12758000;67;100
12769000;59;100
12781000;59;100
12792000;62;100
12803000;69;100
12815000;63;100
12827000;61;100
12838000;63;100
12849000;61;100
12861000;59;100
12872000;59;100
12884000;60;100
12896000;71;100
12907000;68;100
12918000;59;100
12929000;63;100
12940000;64;100
12952000;72;100
12964000;65;100
12976000;63;100
12988000;62;100
13000000;57;100
13012000;56;100
13024000;59;100
13035000;60;100
13047000;59;100
13058000;58;100
13069000;57;100
13080000;54;100
13092000;55;100
13104000;54;100
13116000;60;100
13127000;65;100
13139000;67;100
13151000;60;100
13162000;60;100
13174000;60;100
13186000;58;100
13198000;68;100
13210000;62;100
13221000;60;100
13232000;57;100
13244000;60;100
13256000;65;100
13267000;64;100
13279000;64;100
13290000;61;100
13302000;65;100
13313000;61;100
13325000;62;100
13336000;67;100
13348000;63;100
13359000;62;100
13370000;64;100
13381000;62;100
13393000;59;100
13405000;59;100
13417000;61;100
13428000;67;100
13440000;67;100
13451000;64;100
13463000;62;100
13474000;57;100
13485000;62;100
13496000;62;100
13507000;61;100
13518000;59;100
13529000;58;100
13541000;57;100
13553000;60;100
13564000;59;100
13576000;58;100
13587000;60;100
13599000;62;100
13610000;62;100
13622000;57;100
13633000;62;100
13645000;66;100
13657000;69;100
13668000;77;100
13680000;72;100
13692000;69;100
13705000;67;100
13717000;64;100
13730000;61;100
13742000;62;100
13754000;65;100
13766000;67;100
13778000;63;100
13790000;62;100
13801000;63;100
13813000;68;100
13825000;64;100
13837000;64;100
13849000;73;100
13861000;69;100
13872000;61;100
13883000;66;100
13895000;59;100
13906000;70;100
13918000;66;100
13930000;65;100
13941000;69;100
13952000;61;100
13964000;59;100
13975000;60;100
13987000;60;100
13999000;61;100
14011000;59;100
14023000;59;100
14035000;57;100
14047000;60;100
14059000;62;100
14071000;64;100
14083000;65;100
14094000;63;100
14106000;63;100
14118000;65;100
14129000;64;100
14141000;71;100
14152000;60;100
14163000;61;100
14175000;59;100
14186000;64;100
14198000;64;100
14210000;65;100
14222000;63;100
14234000;68;100
14245000;65;100
14256000;62;100
14267000;67;100
14279000;68;100
14291000;63;100
14302000;64;100
14314000;63;100
14326000;67;100
14337000;64;100
14348000;64;100
14359000;67;100
14370000;65;100
14381000;62;100
14393000;63;100
14405000;62;100
14416000;69;100
14428000;65;100
14439000;62;100
14450000;59;100
14461000;61;100
14473000;59;100
14485000;62;100
14497000;62;100
14509000;60;100
14521000;59;100
14532000;64;100
14543000;67;100
14554000;67;100
14566000;62;100
14578000;64;100
14590000;64;100
14601000;66;100
14612000;65;100
14623000;68;100
14635000;67;100
14647000;72;100
14659000;67;100
14671000;69;100
14683000;74;100
14695000;69;100
14706000;66;100
14719000;67;100
14731000;68;100
14743000;64;100
14755000;65;100
14766000;66;100
14777000;68;100
14789000;64;100
14801000;69;100
14812000;67;100
14823000;77;100
14835000;68;100
14847000;67;100
14859000;70;100
14870000;63;100
14881000;60;100
14892000;64;100
14904000;64;100
14916000;63;100
14928000;62;100
14940000;62;100
14951000;60;100
14963000;64;100
14974000;61;100
14986000;65;100
14998000;67;100
15010000;65;100
15021000;64;100
15032000;68;100
15044000;65;100
15055000;73;100
15066000;65;100
15078000;66;100
15089000;69;100
15102000;67;100
15112000;66;100
15123000;67;100
15134000;63;100
15146000;64;100
15158000;65;100
15170000;68;100
15182000;71;100
15193000;68;100
15204000;68;100
15216000;70;100
15228000;73;100
15239000;67;100
15250000;65;100
15262000;65;100
15274000;66;100
15285000;62;100
15296000;68;100
15308000;67;100
15320000;72;100
15332000;67;100
15343000;65;100
15355000;64;100
15366000;62;100
15377000;61;100
15389000;64;100
15400000;62;100
15411000;61;100
15422000;62;100
15434000;66;100
15446000;65;100
15457000;74;100
15468000;66;100
15479000;70;100
15490000;67;100
15501000;70;100
15512000;67;100
15523000;67;100
15535000;65;100
15547000;70;100
15558000;69;100
15569000;70;100
15580000;76;100
15591000;72;100
15603000;69;100
15615000;70;100
15627000;74;100
15638000;67;100
15649000;67;100
15661000;69;100
15672000;70;100
15683000;66;100
15694000;70;100
15705000;70;100
15717000;73;100
15729000;67;100
15740000;69;100
15751000;74;100
15762000;66;100
15774000;64;100
15786000;64;100
15797000;63;100
15809000;65;100
15821000;63;100
15833000;59;100
15844000;60;100
15856000;59;100
15867000;65;100
15879000;68;100
15891000;72;100
15902000;69;100
15913000;70;100
15925000;72;100
15936000;64;100
15947000;62;100
15958000;65;100
15969000;63;100
15981000;71;100
15993000;69;100
16005000;69;100
16017000;65;100
16029000;68;100
16040000;68;100
16052000;70;100
16064000;72;100
16075000;68;100
16087000;69;100
16099000;70;100
16111000;77;100
16122000;68;100
16134000;67;100
16146000;72;100
16158000;71;100
16169000;69;100
16181000;71;100
16192000;63;100
16203000;65;100
16215000;63;100
16226000;62;100
16238000;67;100
16250000;63;100
16262000;65;100
16274000;64;100
16286000;62;100
16298000;62;100
16309000;66;100
16321000;68;100
16333000;76;100
16345000;73;100
16357000;76;100
16369000;84;100
16381000;76;100
16393000;75;100
16404000;74;100
16415000;76;100
16427000;69;100
16438000;68;100
16449000;75;100
16461000;72;100
16472000;69;100
16483000;70;100
16496000;70;100
16508000;68;100
16520000;69;100
16532000;71;100
16544000;73;100
16556000;69;100
16567000;76;100
16578000;65;100
16590000;66;100
16602000;65;100
16614000;66;100
16626000;65;100
16636000;64;100
16648000;66;100
16660000;66;100
16672000;66;100
16683000;65;100
16695000;64;100
16707000;62;100
16718000;62;100
16730000;67;100
16742000;69;100
16755000;74;100
16766000;71;100
16778000;71;100
16790000;68;100
16802000;77;100
16813000;71;100
16825000;73;100
16837000;86;100
16848000;73;100
16860000;70;100
16871000;73;100
16883000;72;100
16895000;72;100
16906000;68;100
16918000;73;100
16930000;75;100
16942000;70;100
16953000;73;100
16965000;72;100
16976000;67;100
16986000;67;100
16998000;68;100
17010000;70;100
17022000;67;100
17033000;69;100
17045000;65;100
17056000;68;100
17067000;69;100
17079000;68;100
17091000;68;100
17102000;65;100
17114000;65;100
17126000;66;100
17137000;67;100
17148000;65;100
17160000;70;100
17171000;73;100
17182000;77;100
17194000;75;100
17205000;76;100
17216000;83;100
17228000;81;100
17239000;73;100
17250000;75;100
17261000;67;100
17273000;69;100
17284000;69;100
17296000;73;100
17308000;75;100
17319000;71;100
17331000;70;100
17343000;71;100
17354000;69;100
17365000;70;100
17376000;71;100
17388000;74;100
17400000;68;100
17411000;74;100
17423000;67;100
17434000;69;100
17445000;66;100
17456000;67;100
17467000;71;100
17479000;70;100
17491000;71;100
17503000;70;100
17515000;68;100
17526000;66;100
17538000;66;100
17550000;62;100
17562000;62;100
17574000;68;100
17586000;70;100
17598000;71;100
17609000;70;100
17620000;74;100
17632000;74;100
17643000;78;100
17655000;73;100
17667000;75;100
17678000;88;100
17689000;79;100
17701000;75;100
17713000;74;100
17725000;78;100
17737000;71;100
17749000;71;100
17761000;79;100
17773000;70;100
17785000;73;100
17797000;71;100
17809000;70;100
17820000;71;100
17832000;72;100
17843000;77;100
17855000;75;100
17866000;76;100
17877000;77;100
17889000;76;100
17901000;71;100
17913000;69;100
17924000;68;100
17935000;66;100
17947000;65;100
17959000;68;100
17970000;71;100
17982000;68;100
17993000;70;100
18005000;74;100
18017000;80;100
18029000;77;100
18041000;81;100
18053000;90;100
18065000;81;100
18077000;76;100
18088000;69;100
18099000;78;100
18111000;73;100
18122000;77;100
18134000;81;100
18146000;73;100
18158000;72;100
18170000;72;100
18182000;70;100
18194000;71;100
18206000;73;100
18218000;75;100
18229000;69;100
18241000;76;100
18253000;69;100
18264000;72;100
18276000;71;100
18288000;74;100
18300000;70;100
18313000;70;100
18324000;69;100
18336000;69;100
18347000;68;100
18358000;68;100
18369000;65;100
18380000;68;100
18392000;66;100
18404000;74;100
18416000;79;100
18428000;74;100
18440000;75;100
18451000;72;100
18463000;68;100
18474000;68;100
18486000;71;100
18498000;79;100
18510000;81;100
18522000;75;100
18534000;77;100
18546000;79;100
18558000;73;100
18569000;72;100
18580000;80;100
18591000;77;100
18603000;74;100
18614000;76;100
18625000;82;100
18637000;73;100
18648000;74;100
18660000;78;100
18672000;78;100
18683000;78;100
18695000;77;100
18707000;78;100
18718000;73;100
18729000;71;100
18741000;70;100
18752000;68;100
18763000;67;100
18775000;70;100
18787000;73;100
18798000;70;100
18809000;72;100
18821000;75;100
18833000;82;100
18844000;75;100
18856000;83;100
18868000;91;100
18879000;83;100
18891000;77;100
18903000;73;100
18915000;77;100
18927000;74;100
18938000;77;100
18948000;81;100
18959000;74;100
18971000;74;100
18982000;73;100
18993000;76;100
19004000;72;100
19016000;73;100
19027000;79;100
19039000;71;100
19051000;77;100
19062000;71;100
19074000;70;100
19086000;71;100
19098000;74;100
19110000;73;100
19121000;67;100
19133000;71;100
19144000;69;100
19156000;69;100
19167000;69;100
19179000;68;100
19190000;71;100
19202000;72;100
19213000;74;100
19224000;81;100
19235000;73;100
19247000;75;100
19259000;75;100
19270000;73;100
19281000;69;100
19293000;71;100
19305000;77;100
19316000;76;100
19327000;73;100
19339000;76;100
19350000;71;100
19361000;77;100
19372000;72;100
19384000;79;100
19396000;79;100
19408000;75;100
19420000;78;100
19432000;83;100
19443000;75;100
19454000;75;100
19465000;82;100
19476000;79;100
19487000;79;100
19500000;78;100
19512000;77;100
19524000;73;100
19535000;73;100
19547000;73;100
19559000;70;100
19571000;71;100
19582000;70;100
19593000;67;100
19605000;67;100
19616000;71;100
19628000;67;100
19639000;71;100
19651000;75;100
19663000;76;100
19675000;78;100
19686000;75;100
19697000;77;100
19708000;75;100
19719000;73;100
19731000;75;100
19743000;84;100
19755000;80;100
19766000;76;100
19777000;78;100
19789000;82;100
19801000;75;100
19813000;76;100
19825000;79;100
19836000;72;100
19848000;79;100
19860000;72;100
19871000;72;100
19882000;70;100
19894000;73;100
19906000;73;100
19918000;70;100
19930000;74;100
19942000;71;100
19954000;70;100
19966000;70;100
19977000;69;100
19989000;70;100
20001000;73;100
20012000;76;100
20024000;78;100
20036000;75;100
20048000;74;100
20059000;70;100
20071000;75;100
20082000;73;100
20093000;74;100
20105000;78;100
20117000;75;100
20129000;76;100
20141000;73;100
20153000;78;100
20165000;74;100
20177000;84;100
20188000;81;100
20199000;77;100
20210000;78;100
20221000;84;100
20233000;76;100
20244000;77;100
20256000;82;100
20268000;81;100
20279000;80;100
20290000;75;100
20302000;75;100
20313000;75;100
20325000;73;100
20337000;73;100
20349000;70;100
20360000;73;100
20371000;73;100
