Timestamp;real_rpm;rpm_set
6127000;69;100
6139000;67;100
6150000;66;100
6162000;71;100
6174000;70;100
6186000;74;100
6198000;74;100
6210000;75;100
6222000;77;100
6234000;75;100
6245000;77;100
6256000;73;100
6268000;75;100
6279000;73;100
6291000;82;100
6303000;78;100
6314000;75;100
6325000;77;100
6337000;81;100
6348000;74;100
6360000;75;100
6371000;85;100
6383000;82;100
6395000;79;100
6406000;82;100
6418000;83;100
6429000;72;100
6440000;75;100
6452000;76;100
6463000;73;100
6474000;73;100
6486000;72;100
6498000;70;100
6510000;70;100
6522000;67;100
6534000;69;100
6545000;65;100
6557000;71;100
6568000;76;100
6580000;74;100
6591000;73;100
6603000;74;100
6615000;68;100
6626000;70;100
6638000;70;100
6650000;82;100
6661000;76;100
6673000;74;100
6684000;76;100
6696000;74;100
6708000;77;100
6720000;74;100
6731000;81;100
6742000;75;100
6754000;75;100
6766000;74;100
6777000;80;100
6789000;72;100
6801000;74;100
6813000;75;100
6825000;72;100
6836000;75;100
6847000;71;100
6859000;73;100
6872000;69;100
6884000;68;100
6896000;71;100
6907000;68;100
6920000;71;100
6931000;75;100
6942000;71;100
6953000;74;100
6965000;76;100
6977000;83;100
6989000;80;100
7001000;83;100
7013000;85;100
7025000;79;100
7036000;78;100
7047000;71;100
7058000;74;100
7070000;73;100
7081000;77;100
7093000;79;100
7104000;76;100
7115000;76;100
7127000;76;100
7138000;75;100
7150000;76;100
7161000;80;100
7173000;84;100
7185000;81;100
7197000;85;100
7209000;85;100
7221000;74;100
7232000;77;100
7243000;76;100
7255000;71;100
7266000;73;100
7277000;75;100
7289000;73;100
7301000;70;100
7313000;68;100
7324000;70;100
7336000;66;100
7347000;73;100
7358000;74;100
7369000;75;100
7381000;75;100
7393000;75;100
7404000;70;100
7415000;71;100
7427000;74;100
7439000;80;100
7451000;84;100
7463000;79;100
7475000;80;100
7487000;83;100
7498000;76;100
7510000;76;100
7521000;81;100
7532000;74;100
7544000;77;100
7555000;74;100
7567000;72;100
7579000;73;100
7590000;75;100
7602000;76;100
7614000;74;100
7625000;77;100
7637000;75;100
7648000;76;100
7660000;74;100
7671000;70;100
7682000;71;100
7693000;70;100
7705000;72;100
7716000;74;100
7727000;72;100
7739000;75;100
7751000;75;100
7763000;82;100
7775000;78;100
7786000;78;100
7797000;81;100
7810000;78;100
7822000;78;100
7834000;76;100
7845000;76;100
7856000;77;100
7868000;87;100
7879000;81;100
7891000;77;100
7902000;79;100
7914000;81;100
7926000;75;100
7938000;77;100
7950000;80;100
7962000;76;100
7973000;86;100
7985000;84;100
7996000;79;100
8007000;79;100
8019000;82;100
8031000;78;100
8042000;76;100
8054000;76;100
8066000;73;100
8078000;73;100
8090000;69;100
8102000;70;100
8113000;68;100
8124000;76;100
8136000;84;100
8148000;77;100
8160000;79;100
8171000;80;100
8182000;84;100
8193000;74;100
8204000;75;100
8215000;86;100
8227000;86;100
8238000;78;100
8249000;80;100
8261000;83;100
8272000;77;100
8283000;79;100
8295000;82;100
8307000;75;100
8319000;78;100
8330000;76;100
8341000;74;100
8352000;73;100
8364000;76;100
8376000;77;100
8388000;77;100
8399000;81;100
8410000;81;100
8422000;76;100
8433000;75;100
8445000;75;100
8457000;72;100
8469000;73;100
8481000;73;100
8493000;70;100
8504000;71;100
8516000;74;100
8528000;70;100
8540000;73;100
8552000;85;100
8563000;94;100
8574000;87;100
8586000;79;100
8598000;73;100
8610000;76;100
8622000;76;100
8634000;83;100
8645000;82;100
8657000;80;100
8668000;80;100
8680000;83;100
8692000;77;100
8704000;78;100
8715000;83;100
8727000;76;100
8739000;82;100
8751000;78;100
8763000;82;100
8774000;80;100
8786000;82;100
8798000;79;100
8810000;77;100
8822000;77;100
8834000;74;100
8846000;72;100
8858000;70;100
8870000;73;100
8882000;74;100
8894000;82;100
8906000;86;100
8918000;79;100
8930000;81;100
8942000;74;100
8955000;74;100
8967000;75;100
8979000;81;100
8991000;87;100
9003000;81;100
9015000;81;100
9026000;80;100
9038000;77;100
9050000;80;100
9062000;83;100
9074000;79;100
9086000;82;100
9098000;87;100
9110000;76;100
9122000;76;100
9134000;82;100
9146000;76;100
9157000;78;100
9169000;73;100
9181000;73;100
9193000;74;100
9205000;74;100
9216000;73;100
9228000;73;100
9240000;75;100
9252000;71;100
9264000;70;100
9276000;76;100
9288000;78;100
9300000;81;100
9312000;87;100
9324000;93;100
9335000;87;100
9347000;81;100
9359000;75;100
9371000;77;100
9383000;78;100
9395000;89;100
9406000;84;100
9417000;80;100
9429000;80;100
9441000;82;100
9453000;78;100
9465000;80;100
9476000;82;100
9488000;78;100
9499000;90;100
9510000;85;100
9522000;83;100
9534000;81;100
9545000;81;100
9556000;74;100
9568000;75;100
9580000;74;100
9591000;75;100
9603000;74;100
9614000;73;100
9625000;76;100
9637000;76;100
9648000;83;100
9659000;88;100
9670000;81;100
9681000;81;100
9692000;81;100
9704000;85;100
9715000;81;100
9726000;81;100
9738000;98;100
9750000;82;100
9762000;80;100
9774000;76;100
9786000;82;100
9798000;79;100
9810000;87;100
9822000;79;100
9834000;80;100
9845000;78;100
9856000;77;100
9867000;76;100
9878000;80;100
9889000;80;100
9901000;81;100
9912000;85;100
9924000;83;100
9935000;78;100
9947000;77;100
9959000;77;100
9972000;74;100
9983000;75;100
9995000;78;100
10007000;75;100
10019000;78;100
10031000;80;100
10043000;88;100
10055000;81;100
10067000;81;100
10079000;84;100
10090000;81;100
10102000;83;100
10114000;87;100
10125000;81;100
10136000;83;100
10146000;91;100
10158000;83;100
10170000;80;100
10181000;79;100
10193000;78;100
10205000;81;100
10217000;91;100
10228000;89;100
10240000;86;100
10252000;77;100
10264000;78;100
10276000;76;100
10288000;80;100
10300000;80;100
10312000;79;100
10324000;80;100
10336000;78;100
10348000;75;100
10359000;72;100
10371000;75;100
10382000;76;100
10394000;83;100
10406000;87;100
10418000;80;100
10429000;82;100
10441000;75;100
10452000;77;100
10464000;76;100
10475000;75;100
10487000;81;100
10498000;82;100
10510000;83;100
10521000;86;100
10533000;81;100
10544000;81;100
10556000;86;100
10568000;81;100
10579000;82;100
10590000;84;100
10602000;81;100
10614000;81;100
10625000;87;100
10637000;86;100
10649000;84;100
10660000;81;100
10672000;80;100
10683000;75;100
10694000;74;100
10706000;76;100
10717000;74;100
10729000;76;100
10740000;78;100
10752000;73;100
10764000;76;100
10776000;72;100
10788000;76;100
10800000;89;100
10811000;93;100
10823000;91;100
10835000;86;100
10847000;77;100
10858000;78;100
10869000;79;100
10881000;84;100
10893000;86;100
10905000;82;100
10916000;83;100
10928000;86;100
10940000;79;100
10952000;83;100
10964000;85;100
10975000;88;100
10988000;91;100
10999000;86;100
11010000;75;100
11021000;78;100
11033000;76;100
11044000;75;100
11055000;78;100
11066000;76;100
11077000;75;100
11088000;76;100
11100000;74;100
11111000;77;100
11122000;80;100
11133000;85;100
11145000;84;100
11157000;79;100
11168000;81;100
11179000;73;100
11191000;76;100
11203000;80;100
11214000;99;100
11226000;91;100
11238000;86;100
11249000;80;100
11261000;81;100
11273000;79;100
11285000;87;100
11296000;86;100
11308000;83;100
11320000;84;100
11331000;81;100
11343000;77;100
11355000;80;100
11367000;83;100
11379000;85;100
11390000;86;100
11401000;86;100
11413000;81;100
11424000;77;100
11436000;78;100
11448000;74;100
11459000;78;100
11471000;81;100
11483000;77;100
11494000;80;100
11506000;82;100
11518000;86;100
11530000;82;100
11541000;82;100
11553000;90;100
11564000;86;100
11576000;86;100
11587000;89;100
11598000;81;100
11610000;84;100
11621000;86;100
11632000;83;100
11644000;84;100
11655000;88;100
11667000;82;100
11678000;82;100
11689000;89;100
11701000;80;100
11712000;88;100
11723000;78;100
11735000;86;100
11746000;83;100
11757000;86;100
11769000;82;100
11780000;81;100
11792000;78;100
11804000;78;100
11816000;77;100
11827000;75;100
11838000;78;100
11850000;79;100
11862000;83;100
11874000;83;100
11885000;81;100
11896000;80;100
11908000;74;100
11919000;78;100
11931000;81;100
11942000;101;100
11954000;90;100
11965000;86;100
11977000;81;100
11989000;80;100
12001000;81;100
12012000;86;100
12023000;88;100
12035000;84;100
12046000;84;100
12058000;84;100
12069000;78;100
12081000;80;100
12092000;82;100
12104000;83;100
12116000;88;100
12127000;86;100
12139000;80;100
12150000;76;100
12161000;80;100
12173000;75;100
12185000;79;100
12197000;82;100
12208000;76;100
12220000;78;100
12231000;77;100
12242000;80;100
12253000;83;100
12265000;84;100
12276000;92;100
12288000;88;100
12300000;87;100
12312000;89;100
12323000;82;100
12335000;86;100
12347000;86;100
12358000;84;100
12371000;84;100
12382000;89;100
12394000;81;100
12406000;83;100
12417000;89;100
12429000;89;100
12440000;89;100
12451000;93;100
12462000;78;100
12474000;80;100
12485000;76;100
12497000;77;100
12509000;79;100
12521000;79;100
12533000;78;100
12544000;74;100
12556000;76;100
12568000;77;100
12579000;82;100
12591000;90;100
12603000;85;100
12615000;84;100
12626000;76;100
12638000;78;100
12650000;81;100
12661000;83;100
12673000;92;100
12684000;86;100
12696000;80;100
12708000;83;100
12720000;82;100
12731000;87;100
12742000;88;100
12753000;84;100
12764000;86;100
12776000;82;100
12788000;80;100
12800000;81;100
12812000;88;100
12824000;88;100
12836000;86;100
12848000;83;100
12859000;80;100
12870000;76;100
12882000;77;100
12894000;76;100
12906000;79;100
12918000;76;100
12929000;75;100
12941000;78;100
12953000;75;100
12965000;84;100
12977000;92;100
12988000;94;100
12999000;89;100
13011000;85;100
13024000;89;100
13036000;85;100
13048000;88;100
13060000;88;100
13072000;86;100
13084000;86;100
13096000;88;100
13108000;81;100
13120000;84;100
13132000;92;100
13143000;87;100
13155000;94;100
13167000;91;100
13179000;79;100
13191000;81;100
13202000;80;100
13213000;78;100
13224000;83;100
13236000;80;100
13247000;78;100
13258000;77;100
13270000;74;100
13281000;74;100
13293000;83;100
13305000;92;100
13317000;86;100
13329000;85;100
13341000;75;100
13352000;79;100
13364000;83;100
13376000;103;100
13388000;92;100
13400000;88;100
13411000;80;100
13423000;82;100
13434000;82;100
13446000;91;100
13457000;86;100
13469000;85;100
13480000;82;100
13491000;80;100
13503000;81;100
13515000;88;100
13527000;89;100
13539000;89;100
13550000;78;100
13562000;81;100
13573000;78;100
13585000;77;100
13597000;78;100
13608000;76;100
13620000;78;100
13632000;77;100
13644000;77;100
13656000;82;100
13668000;92;100
13679000;89;100
13690000;91;100
13701000;88;100
13712000;86;100
13723000;85;100
13735000;88;100
13746000;86;100
13757000;88;100
13769000;92;100
13781000;85;100
13793000;86;100
13805000;91;100
13817000;83;100
13828000;85;100
13839000;88;100
13850000;83;100
13861000;92;100
13872000;83;100
13883000;88;100
13895000;86;100
13906000;90;100
13918000;81;100
13930000;81;100
13941000;80;100
13953000;79;100
13964000;78;100
13976000;74;100
13987000;74;100
13999000;81;100
14010000;87;100
14022000;86;100
14034000;86;100
14046000;79;100
14058000;81;100
14069000;82;100
14080000;80;100
14091000;87;100
14103000;86;100
14114000;86;100
14125000;89;100
14136000;84;100
14148000;86;100
14160000;88;100
14171000;85;100
14182000;87;100
14193000;94;100
14204000;85;100
14215000;85;100
14227000;85;100
14239000;81;100
14250000;88;100
14261000;83;100
14273000;84;100
14285000;82;100
14297000;81;100
14309000;78;100
14320000;81;100
14332000;83;100
14344000;79;100
14356000;81;100
14367000;76;100
14379000;82;100
14390000;93;100
14402000;103;100
14413000;94;100
14424000;86;100
14436000;80;100
14447000;84;100
14459000;86;100
14471000;96;100
14483000;86;100
14494000;85;100
14506000;90;100
14517000;84;100
14529000;85;100
14541000;91;100
14553000;83;100
14565000;95;100
14576000;95;100
14587000;89;100
14599000;85;100
14610000;80;100
14621000;78;100
14633000;81;100
14645000;80;100
14657000;80;100
14669000;78;100
14681000;75;100
14692000;78;100
14704000;88;100
14715000;94;100
14727000;87;100
14738000;85;100
14750000;76;100
14762000;80;100
14774000;88;100
14786000;102;100
14797000;95;100
14809000;86;100
14820000;81;100
14832000;88;100
14844000;85;100
14856000;89;100
14867000;83;100
14879000;87;100
14891000;91;100
14902000;85;100
14914000;85;100
14926000;89;100
14938000;83;100
14950000;85;100
14961000;83;100
14972000;84;100
14984000;83;100
14995000;82;100
15006000;79;100
15018000;81;100
15029000;84;100
15041000;80;100
15052000;83;100
15064000;77;100
15076000;82;100
15087000;86;100
15099000;100;100
15111000;96;100
15123000;86;100
15134000;82;100
15146000;83;100
15157000;86;100
15168000;94;100
15179000;89;100
15190000;85;100
15202000;85;100
15214000;85;100
15226000;88;100
15237000;96;100
15249000;83;100
15261000;89;100
15272000;92;100
15284000;90;100
15296000;84;100
15307000;84;100
15319000;79;100
15331000;82;100
15343000;80;100
15354000;80;100
15366000;77;100
15378000;79;100
15390000;82;100
15402000;89;100
15413000;93;100
15425000;86;100
15437000;84;100
15448000;78;100
15460000;85;100
15472000;89;100
15483000;103;100
15495000;89;100
15507000;86;100
15518000;86;100
15529000;88;100
15540000;86;100
15552000;94;100
15563000;84;100
15575000;86;100
15587000;93;100
15599000;85;100
15611000;84;100
15622000;86;100
15634000;86;100
15646000;91;100
15658000;90;100
15669000;84;100
15681000;81;100
15693000;79;100
15705000;78;100
15717000;81;100
15729000;79;100
15741000;78;100
15753000;85;100
15764000;94;100
15775000;92;100
15786000;92;100
15798000;97;100
15809000;89;100
15819000;88;100
15831000;90;100
15842000;87;100
15854000;88;100
15866000;91;100
15878000;88;100
15890000;88;100
15902000;87;100
15914000;87;100
15926000;96;100
15938000;96;100
15950000;89;100
15962000;84;100
15973000;84;100
15985000;89;100
15996000;92;100
16008000;86;100
16020000;84;100
16032000;81;100
16043000;81;100
16054000;80;100
16066000;77;100
16078000;76;100
16089000;83;100
16101000;92;100
16113000;89;100
16124000;89;100
16136000;78;100
16147000;85;100
16158000;84;100
16169000;81;100
16181000;95;100
16192000;90;100
16204000;83;100
16216000;88;100
16228000;84;100
16240000;94;100
16251000;86;100
16263000;87;100
16275000;86;100
16287000;87;100
16299000;86;100
16310000;93;100
16321000;84;100
16333000;86;100
16345000;83;100
16357000;85;100
16369000;83;100
16380000;83;100
16392000;80;100
16403000;82;100
16414000;84;100
16426000;78;100
16437000;83;100
16449000;77;100
16461000;83;100
16473000;95;100
16485000;100;100
16497000;89;100
16508000;88;100
16520000;89;100
16532000;88;100
16544000;91;100
16555000;92;100
16567000;88;100
16579000;89;100
16590000;87;100
16602000;86;100
16614000;96;100
16626000;95;100
16638000;92;100
16650000;85;100
16662000;91;100
16674000;88;100
16686000;81;100
16698000;81;100
16709000;83;100
16721000;82;100
16733000;81;100
16744000;78;100
16756000;81;100
16767000;78;100
16779000;89;100
16791000;97;100
16803000;86;100
16815000;86;100
16827000;84;100
16839000;88;100
16851000;89;100
16863000;89;100
16875000;86;100
16887000;90;100
16899000;93;100
16910000;86;100
16922000;89;100
16934000;92;100
16945000;88;100
16956000;86;100
16967000;84;100
16979000;85;100
16991000;90;100
17003000;91;100
17014000;91;100
17025000;85;100
17037000;83;100
17049000;81;100
17060000;83;100
17072000;81;100
17083000;82;100
17095000;84;100
17107000;81;100
17119000;85;100
17131000;82;100
17143000;83;100
17155000;91;100
17166000;105;100
17178000;92;100
17189000;89;100
17201000;83;100
17213000;86;100
17225000;91;100
17237000;93;100
17249000;89;100
17261000;90;100
17273000;90;100
17285000;86;100
17297000;94;100
17309000;96;100
17320000;91;100
17332000;85;100
17344000;90;100
17356000;89;100
17368000;85;100
17380000;82;100
17392000;83;100
17404000;84;100
17416000;82;100
17428000;79;100
17440000;80;100
17451000;83;100
17462000;91;100
17473000;96;100
17484000;89;100
17495000;87;100
17506000;79;100
17518000;82;100
17528000;89;100
17539000;102;100
17551000;95;100
17562000;89;100
17574000;84;100
17586000;89;100
17597000;86;100
17609000;94;100
17621000;86;100
17633000;91;100
17645000;94;100
17657000;83;100
17668000;86;100
17679000;88;100
17691000;89;100
17702000;92;100
17713000;92;100
17725000;86;100
17737000;81;100
17748000;81;100
17759000;80;100
17770000;83;100
17782000;81;100
17794000;81;100
17805000;84;100
17816000;94;100
17828000;93;100
17840000;90;100
17852000;92;100
17864000;94;100
17876000;85;100
17887000;90;100
17899000;87;100
17911000;97;100
17922000;90;100
17933000;89;100
17945000;88;100
17957000;87;100
17968000;89;100
17980000;92;100
17991000;86;100
18003000;95;100
18014000;91;100
18026000;92;100
18037000;87;100
18049000;83;100
18060000;81;100
18071000;84;100
18083000;84;100
18095000;83;100
18107000;79;100
18118000;84;100
18130000;86;100
18142000;88;100
18154000;88;100
18166000;89;100
18177000;90;100
18189000;95;100
18201000;89;100
18212000;85;100
18224000;95;100
18236000;92;100
18247000;88;100
18259000;89;100
18271000;86;100
18282000;95;100
18294000;86;100
18306000;89;100
18317000;86;100
18329000;89;100
18340000;88;100
18352000;87;100
18364000;85;100
18376000;93;100
18387000;89;100
18399000;88;100
18411000;83;100
18422000;84;100
18434000;81;100
18446000;83;100
18458000;81;100
18470000;82;100
18481000;85;100
18492000;98;100
18503000;93;100
18514000;92;100
18525000;91;100
18537000;91;100
18549000;92;100
18561000;94;100
18573000;87;100
18585000;96;100
18596000;92;100
18608000;89;100
18620000;90;100
18631000;86;100
18643000;89;100
18654000;95;100
18666000;87;100
18678000;99;100
18689000;99;100
18701000;89;100
18712000;86;100
18723000;82;100
18734000;83;100
18745000;85;100
18756000;85;100
18768000;83;100
18780000;80;100
18791000;81;100
18802000;85;100
18813000;92;100
18824000;94;100
18835000;90;100
18846000;88;100
18857000;80;100
18869000;84;100
18881000;91;100
18893000;104;100
18904000;89;100
18916000;92;100
18928000;94;100
18939000;88;100
18950000;89;100
18961000;93;100
18973000;90;100
18985000;91;100
18996000;86;100
19007000;86;100
19018000;89;100
19029000;88;100
19040000;89;100
19052000;94;100
19063000;91;100
19074000;86;100
19086000;81;100
19098000;82;100
19110000;82;100
19120000;84;100
19132000;81;100
19143000;83;100
19155000;90;100
19167000;97;100
19179000;89;100
19191000;100;100
19203000;101;100
19215000;90;100
19226000;85;100
19238000;87;100
19250000;93;100
19261000;98;100
19272000;90;100
19284000;92;100
19295000;95;100
19306000;88;100
19318000;91;100
19330000;99;100
19341000;96;100
19353000;92;100
19365000;86;100
19377000;89;100
19388000;94;100
19399000;89;100
19410000;87;100
19421000;85;100
19433000;84;100
19444000;82;100
19456000;81;100
19468000;80;100
19480000;86;100
19491000;96;100
19502000;90;100
19512000;91;100
19524000;81;100
19536000;83;100
19548000;89;100
19560000;105;100
19572000;98;100
19584000;91;100
19595000;88;100
19606000;92;100
19617000;89;100
19629000;94;100
19641000;89;100
19652000;93;100
19664000;90;100
19676000;86;100
19687000;88;100
19698000;95;100
19709000;93;100
19721000;93;100
19733000;86;100
19744000;83;100
19755000;81;100
19766000;82;100
19778000;84;100
19790000;87;100
19801000;83;100
19812000;81;100
19824000;90;100
19836000;98;100
19848000;89;100
19859000;101;100
19870000;100;100
19882000;92;100
19893000;85;100
19904000;88;100
19916000;93;100
19928000;96;100
19939000;90;100
19950000;91;100
19962000;95;100
19973000;89;100
19985000;90;100
19997000;94;100
20008000;96;100
20020000;90;100
20032000;88;100
20044000;92;100
20055000;94;100
20067000;88;100
20078000;86;100
20090000;83;100
20102000;83;100
20114000;82;100
20125000;80;100
20138000;85;100
20150000;93;100
20161000;97;100
20172000;88;100
20183000;89;100
20194000;83;100
20206000;91;100
20218000;93;100
20229000;100;100
20241000;91;100
20252000;93;100
20263000;95;100
20275000;89;100
20287000;91;100
20299000;94;100
20310000;91;100
20322000;90;100
20333000;86;100
20345000;87;100
20356000;94;100
20368000;95;100
